major_abbr,pathway,dept_abbrev,course_number,student_count,students_in_major,course_gpa_50pct,CourseLongName,major_full_nm,MajorID,CoursePopularityRank,Campus
ESRM  ,30,CHEM  ,162,3,19,2.4,7,114,173,6,0
ESRM  ,30,MATH  ,308,3,19,3,4,114,173,6,0
ESRM  ,30,Q SCI ,291,3,19,4,127,114,173,6,0
ESRM  ,30,A A   ,210,2,19,2.8,9,114,173,7,0
ESRM  ,30,ASTR  ,101,2,19,3,95,114,173,7,0
ESRM  ,30,BSE   ,201,2,19,3.4,835,114,173,7,0
ESRM  ,30,C LIT ,240,2,19,2.2,297,114,173,7,0
ESRM  ,30,CHEM  ,237,2,19,1.8,78,114,173,7,0
ESRM  ,30,COM   ,220,2,19,3.35,231,114,173,7,0
ESRM  ,30,CSE   ,142,2,19,3.25,21,114,173,7,0
ESRM  ,30,CSE   ,143,2,19,3.25,41,114,173,7,0
ESRM  ,30,ECON  ,201,2,19,2.75,30,114,173,7,0
ESRM  ,30,ESRM  ,235,2,19,3.5,1161,114,173,7,0
ESRM  ,30,ESRM  ,311,2,19,3.9,1158,114,173,7,0
ESRM  ,30,ESRM  ,323,2,19,4,1155,114,173,7,0
ESRM  ,30,ESRM  ,381,2,19,3.95,1159,114,173,7,0
ESRM  ,30,ESRM  ,425,2,19,4,1149,114,173,7,0
ESRM  ,30,ESRM  ,428,2,19,3.85,1160,114,173,7,0
ESRM  ,30,ESRM  ,461,2,19,3.75,1156,114,173,7,0
ESRM  ,30,ESRM  ,490,2,19,4,552,114,173,7,0
ESRM  ,30,ESRM  ,494,2,19,4,1157,114,173,7,0
ESRM  ,30,ESS   ,100,2,19,3.45,58,114,173,7,0
ESRM  ,30,ESS   ,101,2,19,3.35,35,114,173,7,0
ESRM  ,30,ESS   ,102,2,19,3.5,88,114,173,7,0
ESRM  ,30,ESS   ,230,2,19,3.6,211,114,173,7,0
ESRM  ,30,GEOG  ,123,2,19,3.3,89,114,173,7,0
ESRM  ,30,M E   ,123,2,19,2.2,15,114,173,7,0
ESRM  ,30,MUSIC ,120,2,19,2.8,312,114,173,7,0
ESRM  ,30,PSYCH ,210,2,19,3.2,138,114,173,7,0
ESRM  ,30,SOC   ,222,2,19,3.7,147,114,173,7,0
ESRM  ,30,STAT  ,311,2,19,3.7,51,114,173,7,0
ESRM  ,40,CHEM  ,142,28,55,2.4,7,115,174,1,0
ESRM  ,40,BIOL  ,180,27,55,2.5,76,115,174,2,0
ESRM  ,40,ESRM  ,150,18,55,3.7,57,115,174,3,0
ESRM  ,40,CHEM  ,152,16,55,2.4,7,115,174,4,0
ESRM  ,40,ECON  ,200,15,55,3.1,31,115,174,5,0
ESRM  ,40,ENGL  ,111,15,55,3.7,20,115,174,5,0
ESRM  ,40,ENGL  ,131,13,55,3.8,14,115,174,6,0
ESRM  ,40,MATH  ,125,12,55,2.25,13,115,174,7,0
ESRM  ,40,Q SCI ,381,12,55,3.25,125,115,174,7,0
ESRM  ,40,BIOL  ,200,11,55,2.5,76,115,174,8,0
ESRM  ,40,ESRM  ,201,11,55,3.5,218,115,174,8,0
ESRM  ,40,MATH  ,124,11,55,2.5,16,115,174,8,0
ESRM  ,40,PSYCH ,101,11,55,2.6,22,115,174,8,0
ESRM  ,40,MATH  ,120,10,55,2.8,40,115,174,9,0
ESRM  ,40,ESRM  ,200,8,55,3.65,1147,115,174,10,0
ESRM  ,40,ESRM  ,250,8,55,3.65,1148,115,174,10,0
ESRM  ,40,ESS   ,101,8,55,3.55,35,115,174,10,0
ESS   ,0,CHEM  ,142,13,23,2.2,7,116,175,1,0
ESS   ,0,MATH  ,124,12,23,2.2,16,116,175,2,0
ESS   ,0,ENGL  ,131,11,23,3.1,14,116,175,3,0
ESS   ,0,MATH  ,125,11,23,2.3,13,116,175,3,0
ESS   ,0,MATH  ,126,10,23,1.7,0,116,175,4,0
ESS   ,0,PHYS  ,114,9,23,2.3,72,116,175,5,0
ESS   ,0,PHYS  ,121,9,23,2,3,116,175,5,0
ESS   ,0,ECON  ,200,8,23,2.05,31,116,175,6,0
ESS   ,0,ESS   ,100,8,23,3.2,58,116,175,6,0
ESS   ,0,ESS   ,101,8,23,3.7,35,116,175,6,0
ESS   ,0,ESS   ,102,8,23,2.75,88,116,175,6,0
ESS   ,0,ARCH  ,151,7,23,3.6,45,116,175,7,0
ESS   ,0,ATM S ,101,6,23,2.15,164,116,175,8,0
ESS   ,0,CHEM  ,152,6,23,2.05,7,116,175,8,0
ESS   ,0,CSE   ,142,6,23,2.05,21,116,175,8,0
ESS   ,0,ESS   ,106,6,23,2.35,59,116,175,8,0
ESS   ,0,ESS   ,305,6,23,3.75,1174,116,175,8,0
ESS   ,0,MATH  ,307,6,23,2,2,116,175,8,0
ESS   ,0,PSYCH ,101,6,23,2.4,22,116,175,8,0
ESS   ,0,ARCH  ,150,5,23,3.5,23,116,175,9,0
ESS   ,0,ASTR  ,101,5,23,2.8,95,116,175,9,0
ESS   ,0,ASTR  ,150,5,23,1.9,39,116,175,9,0
ESS   ,0,ECON  ,201,5,23,2.1,30,116,175,9,0
ESS   ,0,ESRM  ,100,5,23,2.9,37,116,175,9,0
ESS   ,0,ESS   ,211,5,23,3.1,1175,116,175,9,0
ESS   ,0,ESS   ,212,5,23,2.5,1176,116,175,9,0
ESS   ,0,MATH  ,308,5,23,1.7,4,116,175,9,0
ESS   ,0,PHYS  ,122,5,23,2.1,6,116,175,9,0
ESS   ,0,ESS   ,213,4,23,2.75,1177,116,175,10,0
ESS   ,0,ESS   ,313,4,23,2.75,1178,116,175,10,0
ESS   ,0,MATH  ,120,4,23,2.8,40,116,175,10,0
ESS   ,0,PHYS  ,123,4,23,1.95,8,116,175,10,0
ESS   ,0,STAT  ,311,4,23,2.4,51,116,175,10,0
ESS   ,10,BIOL  ,180,26,35,2.4,76,117,176,1,0
ESS   ,10,CHEM  ,142,24,35,2.5,7,117,176,2,0
ESS   ,10,MATH  ,125,24,35,2.3,13,117,176,2,0
ESS   ,10,CHEM  ,152,21,35,2.5,7,117,176,3,0
ESS   ,10,MATH  ,124,19,35,2.5,16,117,176,4,0
ESS   ,10,CHEM  ,162,18,35,2.35,7,117,176,5,0
ESS   ,10,BIOL  ,200,16,35,2.1,76,117,176,6,0
ESS   ,10,PSYCH ,101,15,35,2.7,22,117,176,7,0
ESS   ,10,CHEM  ,237,13,35,2.2,78,117,176,8,0
ESS   ,10,PHYS  ,114,12,35,2.95,72,117,176,9,0
ESS   ,10,BIOL  ,220,11,35,2.2,76,117,176,10,0
ESS   ,10,MATH  ,126,11,35,1.6,0,117,176,10,0
ESS   ,20,PHYS  ,121,24,35,2.45,3,118,177,1,0
ESS   ,20,MATH  ,126,22,35,2.6,0,118,177,2,0
ESS   ,20,CHEM  ,142,21,35,2.6,7,118,177,3,0
ESS   ,20,PHYS  ,122,20,35,2.4,6,118,177,4,0
ESS   ,20,MATH  ,125,18,35,2.6,13,118,177,5,0
ESS   ,20,MATH  ,307,18,35,2.85,2,118,177,5,0
ESS   ,20,CHEM  ,152,17,35,2.4,7,118,177,6,0
ESS   ,20,A A   ,210,15,35,2.5,9,118,177,7,0
ESS   ,20,MATH  ,124,15,35,2.7,16,118,177,7,0
ESS   ,20,ESS   ,102,14,35,3.4,88,118,177,8,0
ESS   ,20,PHYS  ,123,14,35,2.45,8,118,177,8,0
ESS   ,20,MATH  ,308,13,35,2.5,4,118,177,9,0
ESS   ,20,AMATH ,301,10,35,3.15,5,118,177,10,0
ESS   ,20,CSE   ,142,10,35,2.95,21,118,177,10,0
ESS   ,20,ENGL  ,111,10,35,3.55,20,118,177,10,0
ESS   ,20,MATH  ,324,10,35,2.85,12,118,177,10,0
ESS   ,30,MATH  ,125,22,32,2.65,13,119,178,1,0
ESS   ,30,CHEM  ,142,21,32,2.6,7,119,178,2,0
ESS   ,30,MATH  ,126,20,32,2.5,0,119,178,3,0
ESS   ,30,MATH  ,124,18,32,2.75,16,119,178,4,0
ESS   ,30,CHEM  ,152,17,32,2.5,7,119,178,5,0
ESS   ,30,ENGL  ,131,16,32,3.65,14,119,178,6,0
ESS   ,30,PHYS  ,121,16,32,2.7,3,119,178,6,0
ESS   ,30,ESS   ,211,13,32,3,1175,119,178,7,0
ESS   ,30,ESS   ,101,12,32,3.75,35,119,178,8,0
ESS   ,30,MATH  ,120,12,32,3.3,40,119,178,8,0
ESS   ,30,PHYS  ,122,12,32,2.45,6,119,178,8,0
ESS   ,30,MATH  ,307,10,32,2.8,2,119,178,9,0
ESS   ,30,CSE   ,142,9,32,1.8,21,119,178,10,0
ESS   ,30,ENGL  ,111,9,32,3.4,20,119,178,10,0
ESS   ,50,CHEM  ,142,72,122,2.5,7,120,179,1,0
ESS   ,50,MATH  ,125,70,122,2.6,13,120,179,2,0
ESS   ,50,MATH  ,124,61,122,2.7,16,120,179,3,0
ESS   ,50,ESS   ,101,60,122,3.8,35,120,179,4,0
ESS   ,50,ESS   ,211,53,122,3.3,1175,120,179,5,0
ESS   ,50,MATH  ,126,52,122,2.45,0,120,179,6,0
ESS   ,50,PHYS  ,121,51,122,2.4,3,120,179,7,0
ESS   ,50,CHEM  ,152,48,122,2.4,7,120,179,8,0
ESS   ,50,ESS   ,212,47,122,3.1,1176,120,179,9,0
ESS   ,50,ENGL  ,131,38,122,3.5,14,120,179,10,0
ESS   ,50,PHYS  ,122,38,122,2.4,6,120,179,10,0
EURO  ,0,JSIS  ,201,40,68,3.2,954,121,181,1,0
EURO  ,0,ECON  ,200,34,68,2.8,31,121,181,2,0
EURO  ,0,ECON  ,201,20,68,2.4,30,121,181,3,0
EURO  ,0,JSIS  ,200,19,68,3.3,986,121,181,4,0
EURO  ,0,JSIS A,301,17,68,3.4,1202,121,181,5,0
EURO  ,0,MGMT  ,200,16,68,2.6,29,121,181,6,0
EURO  ,0,ACCTG ,215,14,68,2.5,28,121,181,7,0
EURO  ,0,ACCTG ,225,14,68,2.65,27,121,181,7,0
EURO  ,0,POL S ,203,13,68,2.8,330,121,181,8,0
EURO  ,0,ENGL  ,131,12,68,3.5,14,121,181,9,0
EURO  ,0,JSIS  ,202,12,68,3.25,1203,121,181,9,0
EURO  ,0,MATH  ,120,12,68,2.6,40,121,181,9,0
EURO  ,0,GERMAN,101,11,68,3.3,340,121,181,10,0
EURO  ,0,MATH  ,124,11,68,2.2,16,121,181,10,0
EURO  ,0,PSYCH ,101,11,68,2.7,22,121,181,10,0
FINANC,0,ACCTG ,225,285,350,3.3,27,122,182,1,0
FINANC,0,ACCTG ,215,274,350,3.5,28,122,182,2,0
FINANC,0,MGMT  ,200,271,350,3.3,29,122,182,3,0
FINANC,0,ECON  ,200,249,350,3.5,31,122,182,4,0
FINANC,0,ECON  ,201,249,350,3.6,30,122,182,4,0
FINANC,0,QMETH ,201,170,350,3.4,32,122,182,5,0
FINANC,0,ENGL  ,131,147,350,3.7,14,122,182,6,0
FINANC,0,PSYCH ,101,121,350,3.8,22,122,182,7,0
FINANC,0,MATH  ,111,116,350,3.7,33,122,182,8,0
FINANC,0,MATH  ,112,116,350,3.5,34,122,182,8,0
FINANC,0,ESS   ,101,91,350,3.8,35,122,182,9,0
FINANC,0,ESRM  ,100,73,350,3.9,37,122,182,10,0
FRENCH,0,FRENCH,203,34,67,3.7,313,123,185,1,0
FRENCH,0,FRENCH,202,32,67,3.7,313,123,185,2,0
FRENCH,0,FRENCH,201,30,67,3.6,313,123,185,3,0
FRENCH,0,FRENCH,301,28,67,3.7,1222,123,185,4,0
FRENCH,0,FRENCH,103,23,67,3.7,63,123,185,5,0
FRENCH,0,ENGL  ,131,20,67,3.65,14,123,185,6,0
FRENCH,0,PSYCH ,101,20,67,2.65,22,123,185,6,0
FRENCH,0,FRENCH,302,19,67,3.7,1222,123,185,7,0
FRENCH,0,CHEM  ,142,17,67,2.4,7,123,185,8,0
FRENCH,0,ECON  ,200,17,67,3,31,123,185,8,0
FRENCH,0,ENGL  ,111,16,67,3.6,20,123,185,9,0
FRENCH,0,FRENCH,102,15,67,3.5,63,123,185,10,0
GEOG  ,0,ECON  ,200,137,357,2.8,31,124,186,1,0
GEOG  ,0,ENGL  ,131,127,357,3.3,14,124,186,2,0
GEOG  ,0,PSYCH ,101,123,357,2.4,22,124,186,3,0
GEOG  ,0,CSE   ,142,121,357,2.4,21,124,186,4,0
GEOG  ,0,CHEM  ,142,116,357,2.3,7,124,186,5,0
GEOG  ,0,MATH  ,124,108,357,2.6,16,124,186,6,0
GEOG  ,0,MATH  ,125,103,357,2.5,13,124,186,7,0
GEOG  ,0,GEOG  ,315,97,357,3.1,1233,124,186,8,0
GEOG  ,0,INFO  ,200,94,357,3.65,74,124,186,9,0
GEOG  ,0,MATH  ,126,90,357,2.5,0,124,186,10,0
GERMAN,0,GERMAN,203,18,35,3.7,872,125,187,1,0
GERMAN,0,GERMAN,201,15,35,3.7,872,125,187,2,0
GERMAN,0,GERMAN,301,15,35,3.7,1204,125,187,2,0
GERMAN,0,ECON  ,200,12,35,3.2,31,125,187,3,0
GERMAN,0,GERMAN,202,12,35,3.7,872,125,187,3,0
GERMAN,0,GERMAN,311,12,35,3.8,1225,125,187,3,0
GERMAN,0,ECON  ,201,11,35,3.5,30,125,187,4,0
GERMAN,0,ENGL  ,131,10,35,3.8,14,125,187,5,0
GERMAN,0,GERMAN,103,10,35,3.9,340,125,187,5,0
GERMAN,0,MATH  ,124,10,35,3.65,16,125,187,5,0
GERMAN,0,GERMAN,102,9,35,3.8,340,125,187,6,0
GERMAN,0,GERMAN,322,9,35,3.6,1221,125,187,6,0
GERMAN,0,MATH  ,125,9,35,3.3,13,125,187,6,0
GERMAN,0,MATH  ,126,9,35,2.8,0,125,187,6,0
GERMAN,0,GERMAN,302,8,35,3.45,1204,125,187,7,0
GERMAN,0,PSYCH ,101,8,35,3.15,22,125,187,7,0
GERMAN,0,GERMAN,101,7,35,3.8,340,125,187,8,0
GERMAN,0,BIOL  ,180,6,35,3.1,76,125,187,9,0
GERMAN,0,CHEM  ,142,6,35,2.8,7,125,187,9,0
GERMAN,0,CSE   ,142,6,35,2.6,21,125,187,9,0
GERMAN,0,GERMAN,221,6,35,3.85,1235,125,187,9,0
GERMAN,0,GERMAN,399,6,35,4,1234,125,187,9,0
GERMAN,0,ECON  ,300,5,35,3.4,92,125,187,10,0
GERMAN,0,ENGL  ,111,5,35,3.3,20,125,187,10,0
GERMAN,0,ESS   ,101,5,35,3.3,35,125,187,10,0
GERMAN,0,GERMAN,299,5,35,3.7,1227,125,187,10,0
GERMAN,0,MATH  ,120,5,35,2.8,40,125,187,10,0
GERMAN,0,MGMT  ,200,5,35,2.7,29,125,187,10,0
GERMAN,0,POL S ,203,5,35,3.4,330,125,187,10,0
GWSS  ,0,GWSS  ,200,53,73,3.5,166,126,189,1,0
GWSS  ,0,PSYCH ,101,26,73,2.55,22,126,189,2,0
GWSS  ,0,PSYCH ,202,22,73,2.95,131,126,189,3,0
GWSS  ,0,GWSS  ,300,21,73,3.7,1168,126,189,4,0
GWSS  ,0,CHEM  ,142,19,73,2.7,7,126,189,5,0
GWSS  ,0,BIOL  ,180,14,73,2.8,76,126,189,6,0
GWSS  ,0,ENGL  ,111,13,73,3.4,20,126,189,7,0
GWSS  ,0,GWSS  ,244,13,73,3.6,1249,126,189,7,0
GWSS  ,0,PSYCH ,210,13,73,2.7,138,126,189,7,0
GWSS  ,0,BIOL  ,118,12,73,2.1,117,126,189,8,0
GWSS  ,0,CHEM  ,152,12,73,2.55,7,126,189,8,0
GWSS  ,0,GWSS  ,257,12,73,3.7,337,126,189,8,0
GWSS  ,0,ASTR  ,101,11,73,3.2,95,126,189,9,0
GWSS  ,0,ENGL  ,298,11,73,3.7,245,126,189,9,0
GWSS  ,0,GWSS  ,251,10,73,3.65,888,126,189,10,0
GWSS  ,0,PSYCH ,209,10,73,2.95,162,126,189,10,0
HCDE  ,0,CSE   ,142,99,125,3.1,21,127,190,1,0
HCDE  ,0,MATH  ,125,65,125,3.1,13,127,190,2,0
HCDE  ,0,MATH  ,124,63,125,3,16,127,190,3,0
HCDE  ,0,CSE   ,143,61,125,3,41,127,190,4,0
HCDE  ,0,CHEM  ,142,58,125,3.05,7,127,190,5,0
HCDE  ,0,MATH  ,126,57,125,3,0,127,190,6,0
HCDE  ,0,ENGL  ,131,48,125,3.8,14,127,190,7,0
HCDE  ,0,PSYCH ,101,48,125,3.8,22,127,190,7,0
HCDE  ,0,INFO  ,200,40,125,3.9,74,127,190,8,0
HCDE  ,0,PHYS  ,121,40,125,2.9,3,127,190,8,0
HCDE  ,0,CHEM  ,152,36,125,3,7,127,190,9,0
HCDE  ,0,PSYCH ,202,36,125,3.6,131,127,190,9,0
HCDE  ,0,ENGL  ,111,34,125,3.8,20,127,190,10,0
HCDE  ,5,CSE   ,142,64,78,2.95,21,128,191,1,0
HCDE  ,5,MATH  ,126,50,78,2.95,0,128,191,2,0
HCDE  ,5,CSE   ,143,48,78,3,41,128,191,3,0
HCDE  ,5,CHEM  ,142,42,78,3,7,128,191,4,0
HCDE  ,5,HCDE  ,231,42,78,3.7,840,128,191,4,0
HCDE  ,5,PHYS  ,121,41,78,2.7,3,128,191,5,0
HCDE  ,5,MATH  ,125,40,78,3.15,13,128,191,6,0
HCDE  ,5,ENGL  ,131,37,78,3.7,14,128,191,7,0
HCDE  ,5,HCDE  ,310,36,78,3.95,1283,128,191,8,0
HCDE  ,5,MATH  ,124,35,78,3,16,128,191,9,0
HCDE  ,5,HCDE  ,300,33,78,3.9,1284,128,191,10,0
HIHIME,0,BIOL  ,118,33,48,2.7,117,129,193,1,0
HIHIME,0,BIOL  ,119,31,48,3.2,246,129,193,2,0
HIHIME,0,HIHIM ,450,29,48,3.5,1287,129,193,3,0
HIHIME,0,HIHIM ,470,28,48,3.6,1288,129,193,4,0
HIHIME,0,HIHIM ,407,20,48,3.45,1289,129,193,5,0
HIHIME,0,HIHIM ,409,20,48,3.85,1290,129,193,5,0
HIHIME,0,PSYCH ,101,20,48,2.85,22,129,193,5,0
HIHIME,0,CLAS  ,205,16,48,3.95,102,129,193,6,0
HIHIME,0,ENGL  ,131,14,48,3.2,14,129,193,7,0
HIHIME,0,NUTR  ,300,13,48,3.5,192,129,193,8,0
HIHIME,0,ESS   ,101,12,48,3.3,35,129,193,9,0
HIHIME,0,HIHIM ,408,12,48,3.45,1292,129,193,9,0
HIHIME,0,HIHIM ,410,12,48,3.25,1291,129,193,9,0
HIHIME,0,INFO  ,200,12,48,3.7,74,129,193,9,0
HIHIME,0,CHEM  ,142,11,48,2.7,7,129,193,10,0
HIHIME,0,HIHIM ,460,11,48,3.9,1294,129,193,10,0
HIHIME,0,HIHIM ,480,11,48,3.5,1293,129,193,10,0
HIST  ,0,ECON  ,200,74,317,2.8,31,130,194,1,0
HIST  ,0,PSYCH ,101,71,317,3,22,130,194,2,0
HIST  ,0,ENGL  ,131,66,317,3.5,14,130,194,3,0
HIST  ,0,ENGL  ,111,57,317,3.6,20,130,194,4,0
HIST  ,0,HIST  ,112,57,317,3.4,301,130,194,4,0
HIST  ,0,HIST  ,111,55,317,3.3,98,130,194,5,0
HIST  ,0,ASTR  ,101,51,317,3.3,95,130,194,6,0
HIST  ,0,ESS   ,101,51,317,3.3,35,130,194,6,0
HIST  ,0,CHEM  ,142,47,317,2.5,7,130,194,7,0
HIST  ,0,ENGL  ,198,47,317,3.5,103,130,194,7,0
HIST  ,0,MATH  ,124,47,317,2.5,16,130,194,7,0
HIST  ,0,ECON  ,201,45,317,2.8,30,130,194,8,0
HIST  ,0,HIST  ,388,43,317,3.5,1310,130,194,9,0
HIST  ,0,MATH  ,125,41,317,2.45,13,130,194,10,0
HPS   ,0,PHIL  ,120,5,5,2.2,77,131,199,1,0
HPS   ,0,HIST  ,312,3,5,3.8,1313,131,199,2,0
HPS   ,0,HSTCMP,311,3,5,3.4,1314,131,199,2,0
HPS   ,0,MATH  ,124,3,5,3.1,16,131,199,2,0
HPS   ,0,MATH  ,125,3,5,2.3,13,131,199,2,0
HPS   ,0,PHIL  ,160,3,5,3.9,94,131,199,2,0
HPS   ,0,PHIL  ,460,3,5,4,1312,131,199,2,0
HPS   ,0,BIOL  ,180,2,5,2.4,76,131,199,3,0
HPS   ,0,HIST  ,311,2,5,3.5,1314,131,199,3,0
HPS   ,0,HIST  ,390,2,5,3.35,1316,131,199,3,0
HPS   ,0,HSTCMP,312,2,5,3,1313,131,199,3,0
HPS   ,0,PHIL  ,481,2,5,3.7,1315,131,199,3,0
HPS   ,0,PHYS  ,121,2,5,2,3,131,199,3,0
HRMGT ,0,MGMT  ,200,33,43,3.2,29,132,200,1,0
HRMGT ,0,ACCTG ,225,32,43,2.8,27,132,200,2,0
HRMGT ,0,ACCTG ,215,28,43,3,28,132,200,3,0
HRMGT ,0,ECON  ,200,28,43,3.3,31,132,200,3,0
HRMGT ,0,ECON  ,201,26,43,3.1,30,132,200,4,0
HRMGT ,0,QMETH ,201,23,43,3,32,132,200,5,0
HRMGT ,0,MATH  ,111,17,43,3.4,33,132,200,6,0
HRMGT ,0,MATH  ,112,17,43,3.4,34,132,200,6,0
HRMGT ,0,PSYCH ,101,13,43,3.2,22,132,200,7,0
HRMGT ,0,ENGL  ,131,10,43,3.6,14,132,200,8,0
HRMGT ,0,MKTG  ,301,8,43,3.25,534,132,200,9,0
HRMGT ,0,COM   ,201,7,43,3.7,48,132,200,10,0
HRMGT ,0,COM   ,202,7,43,3.9,183,132,200,10,0
HRMGT ,0,ENGL  ,111,7,43,3.8,20,132,200,10,0
HRMGT ,0,ESS   ,101,7,43,3.7,35,132,200,10,0
I S   ,0,ACCTG ,225,59,76,3.1,27,133,202,1,0
I S   ,0,ACCTG ,215,58,76,3.4,28,133,202,2,0
I S   ,0,ECON  ,200,54,76,3.5,31,133,202,3,0
I S   ,0,MGMT  ,200,53,76,3.4,29,133,202,4,0
I S   ,0,ECON  ,201,52,76,3.5,30,133,202,5,0
I S   ,0,QMETH ,201,40,76,3.4,32,133,202,6,0
I S   ,0,ENGL  ,131,35,76,3.7,14,133,202,7,0
I S   ,0,CSE   ,142,23,76,3.3,21,133,202,8,0
I S   ,0,PSYCH ,101,22,76,3.65,22,133,202,9,0
I S   ,0,MATH  ,111,21,76,3.8,33,133,202,10,0
I S   ,0,MATH  ,112,21,76,3.6,34,133,202,10,0
IND E ,0,MATH  ,126,174,197,3.1,0,134,203,1,0
IND E ,0,MATH  ,307,165,197,3.3,2,134,203,2,0
IND E ,0,PHYS  ,121,163,197,3.1,3,134,203,3,0
IND E ,0,CHEM  ,142,155,197,3.2,7,134,203,4,0
IND E ,0,CHEM  ,152,154,197,3,7,134,203,5,0
IND E ,0,PHYS  ,122,154,197,3,6,134,203,5,0
IND E ,0,MATH  ,125,141,197,3.4,13,134,203,6,0
IND E ,0,PHYS  ,123,138,197,3.1,8,134,203,7,0
IND E ,0,MATH  ,308,136,197,3.1,4,134,203,8,0
IND E ,0,A A   ,210,120,197,3,9,134,203,9,0
IND E ,0,CSE   ,142,119,197,3.1,21,134,203,10,0
INDIV ,0,DRAMA ,251,23,38,4,882,135,204,1,0
INDIV ,0,PSYCH ,101,12,38,2.5,22,135,204,2,0
INDIV ,0,ENGL  ,131,11,38,3.7,14,135,204,3,0
INDIV ,0,DRAMA ,252,9,38,3.7,882,135,204,4,0
INDIV ,0,DRAMA ,201,7,38,3.5,233,135,204,5,0
INDIV ,0,ENGL  ,111,6,38,3.9,20,135,204,6,0
INDIV ,0,MUSICP,320,6,38,4,1097,135,204,6,0
INDIV ,0,DIS ST,433,5,38,3.2,1323,135,204,7,0
INDIV ,0,DIS ST,434,5,38,3.8,1324,135,204,7,0
INDIV ,0,ESS   ,101,5,38,3.4,35,135,204,7,0
INDIV ,0,MATH  ,120,5,38,3.1,40,135,204,7,0
INDIV ,0,MUSIC ,161,5,38,3.8,1322,135,204,7,0
INDIV ,0,SOC   ,110,5,38,2.5,115,135,204,7,0
INDIV ,0,ASTR  ,101,4,38,1.95,95,135,204,8,0
INDIV ,0,ECON  ,200,4,38,3,31,135,204,8,0
INDIV ,0,ECON  ,201,4,38,2.65,30,135,204,8,0
INDIV ,0,ENGL  ,198,4,38,3.35,103,135,204,8,0
INDIV ,0,MATH  ,124,4,38,3.35,16,135,204,8,0
INDIV ,0,MUSIC ,162,4,38,3.15,36,135,204,8,0
INDIV ,0,QMETH ,201,4,38,2.6,32,135,204,8,0
INDIV ,0,SPAN  ,103,4,38,3.45,193,135,204,8,0
INDIV ,0,ASTR  ,150,3,38,3,39,135,204,9,0
INDIV ,0,ATM S ,101,3,38,3.4,164,135,204,9,0
INDIV ,0,C LIT ,240,3,38,3.1,297,135,204,9,0
INDIV ,0,CHID  ,230,3,38,4,1325,135,204,9,0
INDIV ,0,DANCE ,107,3,38,4,1013,135,204,9,0
INDIV ,0,DANCE ,110,3,38,4,1012,135,204,9,0
INDIV ,0,DANCE ,111,3,38,4,1012,135,204,9,0
INDIV ,0,DANCE ,201,3,38,4,265,135,204,9,0
INDIV ,0,DANCE ,210,3,38,4,763,135,204,9,0
INDIV ,0,DANCE ,211,3,38,4,763,135,204,9,0
INDIV ,0,DANCE ,225,3,38,4,1326,135,204,9,0
INDIV ,0,DANCE ,231,3,38,4,1089,135,204,9,0
INDIV ,0,DIS ST,230,3,38,4,1325,135,204,9,0
INDIV ,0,DRAMA ,490,3,38,3.8,1076,135,204,9,0
INDIV ,0,DRAMA ,499,3,38,3.8,499,135,204,9,0
INDIV ,0,ENGL  ,487,3,38,4,898,135,204,9,0
INDIV ,0,ESS   ,100,3,38,2.2,58,135,204,9,0
INDIV ,0,GWSS  ,200,3,38,3.2,166,135,204,9,0
INDIV ,0,MATH  ,112,3,38,3.3,34,135,204,9,0
INDIV ,0,MUSIC ,116,3,38,3.1,44,135,204,9,0
INDIV ,0,OCEAN ,102,3,38,2.5,129,135,204,9,0
INDIV ,0,PHIL  ,100,3,38,3.4,86,135,204,9,0
INDIV ,0,POL S ,202,3,38,3.6,239,135,204,9,0
INDIV ,0,PSYCH ,210,3,38,2.4,138,135,204,9,0
INDIV ,0,SOC   ,292,3,38,3.5,907,135,204,9,0
INDIV ,0,STAT  ,220,3,38,1.6,225,135,204,9,0
INDIV ,0,ACCTG ,215,2,38,3.2,28,135,204,10,0
INDIV ,0,ACCTG ,225,2,38,2.95,27,135,204,10,0
INDIV ,0,ART   ,190,2,38,3.25,273,135,204,10,0
INDIV ,0,BIO A ,101,2,38,2.8,194,135,204,10,0
INDIV ,0,C LIT ,272,2,38,3.45,453,135,204,10,0
INDIV ,0,CSE   ,142,2,38,2,21,135,204,10,0
INDIV ,0,DANCE ,102,2,38,2.95,106,135,204,10,0
INDIV ,0,DANCE ,108,2,38,4,480,135,204,10,0
INDIV ,0,DANCE ,125,2,38,4,1017,135,204,10,0
INDIV ,0,DANCE ,290,2,38,4,1026,135,204,10,0
INDIV ,0,DANCE ,310,2,38,4,1024,135,204,10,0
INDIV ,0,DIS ST,421,2,38,3.6,1327,135,204,10,0
INDIV ,0,DIS ST,430,2,38,2.05,1330,135,204,10,0
INDIV ,0,DIS ST,435,2,38,2.4,1328,135,204,10,0
INDIV ,0,DRAMA ,101,2,38,3.8,38,135,204,10,0
INDIV ,0,DRAMA ,213,2,38,3.9,1069,135,204,10,0
INDIV ,0,DXARTS,451,2,38,3.8,451,135,204,10,0
INDIV ,0,ECFS  ,200,2,38,4,202,135,204,10,0
INDIV ,0,EDPSY ,402,2,38,3.75,1104,135,204,10,0
INDIV ,0,EDUC  ,305,2,38,3.95,236,135,204,10,0
INDIV ,0,ESRM  ,100,2,38,2.5,37,135,204,10,0
INDIV ,0,FRENCH,103,2,38,3.7,63,135,204,10,0
